# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2023	chebi:16982;chebi:57540	85.1529;59.4934
r_1907_1_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:33384	2.3995
r_1907_1_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:33384	2.3995
r_1907_2_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:33384	2.1259
r_1907_2_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:33384	2.1259
r_1907_3_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:33384	2.7596
r_1907_3_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:33384	2.7596
r_1907_4_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:33384	6.7997
r_1907_4_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:33384	6.7997
r_1907_5_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:33384	0.2669
r_1907_5_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:33384	0.2669
r_1907_6_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:33384	6.7074
r_1907_6_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:33384	6.7074
r_1908_fwd	MNXM4638	L-glucitol	L-glucitol	OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO	yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:28789	5.3779
r_1908_rvs	MNXM4638	L-glucitol	L-glucitol	OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO	yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:28789	5.3779
r_1910_fwd	MNXM729623	L-sorbose	L-sorbose		yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:17266	
r_1910_rvs	MNXM729623	L-sorbose	L-sorbose		yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:17266	
r_1919	MNXM78	L-lysine	L-lysine	[NH3+]CCCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3235	chebi:32551	3.4394
r_1935_1	MNXM738804	L-methionine	L-methionine	CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:57844	6.3007
r_1935_2	MNXM738804	L-methionine	L-methionine	CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:57844	5.1002
r_1935_3	MNXM738804	L-methionine	L-methionine	CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:57844	11.2391
r_1935_4	MNXM738804	L-methionine	L-methionine	CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:57844	43.1711
r_1935_5	MNXM738804	L-methionine	L-methionine	CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:57844	0.2452
r_1935_6	MNXM738804	L-methionine	L-methionine	CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:57844	19.2897
r_1976	MNXM726103	O-acetylcarnitine	O-acetyl-(R)-carnitine	CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C	yHMPu5000034667_Blastobotrys_serpentis@Seq_2873	chebi:57589	2.3690
r_1990	MNXM729383	glutathione disulfide	glutathione disulfide	[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3150	chebi:58297	215.7951
r_2008_fwd	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6149	chebi:43474	0.4229
r_2008_rvs	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6149	chebi:43474	0.4229
r_2040_1	MNXM270	riboflavin	riboflavin	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	yHMPu5000034667_Blastobotrys_serpentis@Seq_1828	chebi:57986	10.7918
r_2040_2	MNXM270	riboflavin	riboflavin	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	yHMPu5000034667_Blastobotrys_serpentis@Seq_4425	chebi:57986	35.7802
r_2041	MNXM732917	D-ribose	D-ribose	OC[C@H]1OC(O)[C@H](O)[C@@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:47013	8.4062
r_2045_1_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:33384	2.3995
r_2045_1_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:33384	2.3995
r_2045_2_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:33384	2.1259
r_2045_2_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:33384	2.1259
r_2045_3_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:33384	2.7596
r_2045_3_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:33384	2.7596
r_2045_4_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:33384	6.7997
r_2045_4_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:33384	6.7997
r_2045_5_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:33384	0.2669
r_2045_5_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:33384	0.2669
r_2045_6_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:33384	6.7074
r_2045_6_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:33384	6.7074
r_2064_1	MNXM662	TMP	thiamine phosphate	Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N	yHMPu5000034667_Blastobotrys_serpentis@Seq_1326	chebi:37575	11.9666
r_2064_2	MNXM662	TMP	thiamine phosphate	Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N	yHMPu5000034667_Blastobotrys_serpentis@Seq_1965	chebi:37575	1.1284
r_2064_3	MNXM662	TMP	thiamine phosphate	Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N	yHMPu5000034667_Blastobotrys_serpentis@Seq_2215	chebi:37575	25.2604
r_2064_4	MNXM662	TMP	thiamine phosphate	Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N	yHMPu5000034667_Blastobotrys_serpentis@Seq_4725	chebi:37575	36.1140
r_2064_5	MNXM662	TMP	thiamine phosphate	Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N	yHMPu5000034667_Blastobotrys_serpentis@Seq_5808	chebi:37575	4.3142
r_2064_6	MNXM662	TMP	thiamine phosphate	Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N	yHMPu5000034667_Blastobotrys_serpentis@Seq_6315	chebi:37575	16.4848
r_2072_1	MNXM142	L-threonine	L-threonine	C[C@@H](O)[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:57926	5.7916
r_2072_2	MNXM142	L-threonine	L-threonine	C[C@@H](O)[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:57926	3.6497
r_2072_3	MNXM142	L-threonine	L-threonine	C[C@@H](O)[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:57926	8.0231
r_2072_4	MNXM142	L-threonine	L-threonine	C[C@@H](O)[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:57926	24.9639
r_2072_5	MNXM142	L-threonine	L-threonine	C[C@@H](O)[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:57926	0.5270
r_2072_6	MNXM142	L-threonine	L-threonine	C[C@@H](O)[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:57926	12.2353
r_2094_fwd					yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	
r_2094_rvs					yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	
r_2105_fwd	MNXM737068	xylitol	xylitol	OC[C@H](O)[C@@H](O)[C@H](O)CO	yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:17151	5.6973
r_2105_rvs	MNXM737068	xylitol	xylitol	OC[C@H](O)[C@@H](O)[C@H](O)CO	yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	chebi:17151	5.6973
r_2107_1_fwd	MNXM738369	zymosterol	5alpha-cholesta-8,24-dien-3beta-ol	C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000034667_Blastobotrys_serpentis@Seq_3693	chebi:18252	0.6247
r_2107_1_rvs	MNXM738369	zymosterol	5alpha-cholesta-8,24-dien-3beta-ol	C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000034667_Blastobotrys_serpentis@Seq_3693	chebi:18252	0.6247
r_2107_2_fwd	MNXM738369	zymosterol	5alpha-cholesta-8,24-dien-3beta-ol	C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000034667_Blastobotrys_serpentis@Seq_6637	chebi:18252	0.7726
r_2107_2_rvs	MNXM738369	zymosterol	5alpha-cholesta-8,24-dien-3beta-ol	C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000034667_Blastobotrys_serpentis@Seq_6637	chebi:18252	0.7726
r_2190_1_fwd	MNXM458	butyrate	butanoate	CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2047	chebi:17968	4.0854
r_2190_1_rvs	MNXM458	butyrate	butanoate	CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2047	chebi:17968	4.0854
r_2190_2_fwd	MNXM458	butyrate	butanoate	CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_210	chebi:17968	7.1898
r_2190_2_rvs	MNXM458	butyrate	butanoate	CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_210	chebi:17968	7.1898
r_2191_1_fwd	MNXM1653	hexanoate	hexanoate	CCCCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2047	chebi:17120	3.0240
r_2191_1_rvs	MNXM1653	hexanoate	hexanoate	CCCCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2047	chebi:17120	3.0240
r_2191_2_fwd	MNXM1653	hexanoate	hexanoate	CCCCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_210	chebi:17120	7.1781
r_2191_2_rvs	MNXM1653	hexanoate	hexanoate	CCCCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_210	chebi:17120	7.1781
r_2231_fwd	MNXM727011	oleate	(9Z)-octadecenoate	CCCCCCCC\C=C/CCCCCCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1300;yHMPu5000034667_Blastobotrys_serpentis@Seq_2912	chebi:30823	3.7371,2.3722
r_2231_rvs	MNXM727011	oleate	(9Z)-octadecenoate	CCCCCCCC\C=C/CCCCCCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1300;yHMPu5000034667_Blastobotrys_serpentis@Seq_2912	chebi:30823	3.7371,2.3722
r_3526_fwd					yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	
r_3526_rvs					yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	
r_3545_1_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:33384	2.3995
r_3545_1_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1169	chebi:33384	2.3995
r_3545_2_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:33384	2.1259
r_3545_2_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_1365	chebi:33384	2.1259
r_3545_3_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:33384	2.7596
r_3545_3_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_316	chebi:33384	2.7596
r_3545_4_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:33384	6.7997
r_3545_4_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3517	chebi:33384	6.7997
r_3545_5_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:33384	0.2669
r_3545_5_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4045	chebi:33384	0.2669
r_3545_6_fwd	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:33384	6.7074
r_3545_6_rvs	MNXM737787	L-serine	L-serine	[NH3+][C@@H](CO)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4496	chebi:33384	6.7074
r_3604_fwd					yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	
r_3604_rvs					yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	
r_3605_fwd	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6149	chebi:43474	0.4229
r_3605_rvs	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6149	chebi:43474	0.4229
r_3606_fwd	MNXM367	sn-glycero-3-phosphocholine	sn-glycerol 3-phosphocholine	C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO	yHMPu5000034667_Blastobotrys_serpentis@Seq_3386	chebi:16870	8.9809
r_3606_rvs	MNXM367	sn-glycero-3-phosphocholine	sn-glycerol 3-phosphocholine	C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO	yHMPu5000034667_Blastobotrys_serpentis@Seq_3386	chebi:16870	8.9809
r_3607_fwd	MNXM1517	1-(sn-glycero-3-phospho)-1D-myo-inositol	sn-glycero-3-phospho-1D-myo-inositol	OC[C@@H](O)COP([O-])(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3386	chebi:58444	6.7254
r_3607_rvs	MNXM1517	1-(sn-glycero-3-phospho)-1D-myo-inositol	sn-glycero-3-phospho-1D-myo-inositol	OC[C@@H](O)COP([O-])(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3386	chebi:58444	6.7254
r_3649_fwd	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6149	chebi:43474	0.4229
r_3649_rvs	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6149	chebi:43474	0.4229
r_3680_fwd	MNXM727276	coenzyme A	CoA	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS	yHMPu5000034667_Blastobotrys_serpentis@Seq_686	chebi:57287	8.8919
r_3680_rvs	MNXM727276	coenzyme A	CoA	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS	yHMPu5000034667_Blastobotrys_serpentis@Seq_686	chebi:57287	8.8919
r_3813_1_fwd	MNXM78605	phosphatidyl-L-serine (1-16:0, 2-16:1)	PS(16:0/16:1(9Z))	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:89824	14.0315
r_3813_1_rvs	MNXM78605	phosphatidyl-L-serine (1-16:0, 2-16:1)	PS(16:0/16:1(9Z))	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:89824	14.0315
r_3813_2_fwd	MNXM78605	phosphatidyl-L-serine (1-16:0, 2-16:1)	PS(16:0/16:1(9Z))	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:89824	3.6503
r_3813_2_rvs	MNXM78605	phosphatidyl-L-serine (1-16:0, 2-16:1)	PS(16:0/16:1(9Z))	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:89824	3.6503
r_3814_1_fwd	UNK:s_3110_s_3131_s_3149_s_3167_s_3480	phosphatidyl-L-serine (1-16:1, 2-16:1)			yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	
r_3814_1_rvs	UNK:s_3110_s_3131_s_3149_s_3167_s_3480	phosphatidyl-L-serine (1-16:1, 2-16:1)			yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	
r_3814_2_fwd	UNK:s_3110_s_3131_s_3149_s_3167_s_3480	phosphatidyl-L-serine (1-16:1, 2-16:1)			yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	
r_3814_2_rvs	UNK:s_3110_s_3131_s_3149_s_3167_s_3480	phosphatidyl-L-serine (1-16:1, 2-16:1)			yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	
r_3815_1_fwd	MNXM78765	phosphatidyl-L-serine (1-18:0, 2-16:1)	PS(18:0/16:1(9Z))	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:90036	13.4999
r_3815_1_rvs	MNXM78765	phosphatidyl-L-serine (1-18:0, 2-16:1)	PS(18:0/16:1(9Z))	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:90036	13.4999
r_3815_2_fwd	MNXM78765	phosphatidyl-L-serine (1-18:0, 2-16:1)	PS(18:0/16:1(9Z))	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:90036	3.5748
r_3815_2_rvs	MNXM78765	phosphatidyl-L-serine (1-18:0, 2-16:1)	PS(18:0/16:1(9Z))	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:90036	3.5748
r_3816_1_fwd	MNXM78797	phosphatidyl-L-serine (1-18:1, 2-16:1)	1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phospho-L-serine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@H]([NH3+])C([O-])=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:74901	10.9342
r_3816_1_rvs	MNXM78797	phosphatidyl-L-serine (1-18:1, 2-16:1)	1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phospho-L-serine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@H]([NH3+])C([O-])=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:74901	10.9342
r_3816_2_fwd	MNXM78797	phosphatidyl-L-serine (1-18:1, 2-16:1)	1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phospho-L-serine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@H]([NH3+])C([O-])=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:74901	3.9910
r_3816_2_rvs	MNXM78797	phosphatidyl-L-serine (1-18:1, 2-16:1)	1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phospho-L-serine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@H]([NH3+])C([O-])=O)OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:74901	3.9910
r_3817_1_fwd	MNXM680894	phosphatidyl-L-serine (1-16:0, 2-18:1)	phosphatidylserine 16:0/18:1	N[C@@H](COP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:134541	#
r_3817_1_rvs	MNXM680894	phosphatidyl-L-serine (1-16:0, 2-18:1)	phosphatidylserine 16:0/18:1	N[C@@H](COP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:134541	#
r_3817_2_fwd	MNXM680894	phosphatidyl-L-serine (1-16:0, 2-18:1)	phosphatidylserine 16:0/18:1	N[C@@H](COP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:134541	#
r_3817_2_rvs	MNXM680894	phosphatidyl-L-serine (1-16:0, 2-18:1)	phosphatidylserine 16:0/18:1	N[C@@H](COP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:134541	#
r_3818_1_fwd	MNXM78642	phosphatidyl-L-serine (1-16:1, 2-18:1)	PS(16:1(9Z)/18:1(9Z))	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:90032	13.8187
r_3818_1_rvs	MNXM78642	phosphatidyl-L-serine (1-16:1, 2-18:1)	PS(16:1(9Z)/18:1(9Z))	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2003	chebi:90032	13.8187
r_3818_2_fwd	MNXM78642	phosphatidyl-L-serine (1-16:1, 2-18:1)	PS(16:1(9Z)/18:1(9Z))	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:90032	4.0475
r_3818_2_rvs	MNXM78642	phosphatidyl-L-serine (1-16:1, 2-18:1)	PS(16:1(9Z)/18:1(9Z))	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2052	chebi:90032	4.0475
