rxn_src	dir	enz	protein_stoich	status	comments
FECRq6_m	FWD	FECRq6CPLX	"Q0105:2,YBL045C:2,YEL024W:2,YOR065W:2,YPR191W:2,YFR033C:2,YDR529C:2,YJL166W:2,YGR183C:2,YHR001W-A:2"	protStoichAsgnManual	"Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:8031140, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). COR1 interacts with COX5A at the CIII-CIV interface (PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:1657998, PubMed:2538628, PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). RIP1 interacts with QCR10 on the intermembrane space (IMS) side, and with QCR9 (PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). QCR6 interacts with COX5A at the CIII-CIV interface (PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). Interacts with the transmembrane segment of RIP1 (PubMed:30598556). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). QCR10 interacts with CYT1, QCR9 and RIP1 on the intermembrane space (IMS) and with COR2 and QCR7 on the matrix side (PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). CYT1 interacts with COX5A at the CIII-CIV interface (PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554)."
FUM_m	FWD	YPL262W_m	YPL262W_m:4	protStoichAsgnAuto	
FUM_m	REV	YPL262W_m	YPL262W_m:4	protStoichAsgnAuto	
FUM_c	FWD	YPL262W_c	YPL262W_c:4	protStoichAsgnAuto	
FUM_c	REV	YPL262W_c	YPL262W_c:4	protStoichAsgnAuto	
GTHO_c	FWD	GLR1GRX1	"YCL035C:1,YPL091W:1"	protStoichAsgnManual	
GTHO_c	FWD	GLR1GRX3	"YDR098C:2,YPL091W:1"	protStoichAsgnManual	Homodimer. Heterodimer with FRA2.
GTHO_c	FWD	GLR1GRX2	"YDR513W:1,YPL091W:1"	protStoichAsgnManual	
GTHO_c	FWD	GLR1GRX4	"YER174C:2,YPL091W:1"	protStoichAsgnManual	Homodimer. Heterodimer with FRA2.
GTHO_m	FWD	GLR1GRX5	"YPL059W:2,YPL091W:1"	protStoichAsgnManual	Homodimer (By similarity). Interacts with SSQ1 (PubMed:23615440). Interacts with BOL1 (PubMed:27532773).
G3PD1r_c	FWD	YOL059W_c	YOL059W_c:1	protStoichAsgnAuto	
G3PD1r_c	REV	YOL059W_c	YOL059W_c:1	protStoichAsgnAuto	"Not present in original scRBA release, but added to align w/ GSM model"
G3PD1i_m	FWD	YOL059W_m	YOL059W_m:1	protStoichAsgnAuto	
GLYCL_m	FWD	GCV123LPD1	"YAL044C:1,YDR019C:1,YFL018C:1,YMR189W:1"	protStoichAsgnManual	"Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | LPD1 is a homodimer. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. LPD1 is a component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H."
GLYCL_m	REV	GCV123LPD1	"YAL044C:1,YDR019C:1,YFL018C:1,YMR189W:1"	protStoichAsgnManual	"Not present in original scRBA release, but added to align w/ GSM model"
GLYGS_c	FWD	GSY1GLG2	"YFR015C:1,YJL137C:1"	protStoichAsgnManual	Interacts with glycogen synthase GSY2.
GLYGS_c	FWD	GSY1GLG1	"YFR015C:1,YKR058W:1"	protStoichAsgnManual	
GLYGS_c	FWD	GSY2GLG2	"YJL137C:1,YLR258W:1"	protStoichAsgnManual	Interacts with glycogen synthase GSY2. | Interacts with PCL10.
GLYGS_c	FWD	GSY2GLG1	"YKR058W:1,YLR258W:1"	protStoichAsgnManual	Interacts with PCL10.
GPIA5_r	FWD	GPI14PBN1	"YCL052C:1,YJR013W:1"	protStoichAsgnManual	
GPIA5_r	REV	GPI14PBN1	"YCL052C:1,YJR013W:1"	protStoichAsgnManual	
HOMOX_m	FWD	COX15ARH1YAH1	"YER141W:1,YDR376W:1,YPL252C:1"	protStoichAsgnManual	
Q6MT2_m	FWD	COQCPLX	"YDR204W:1,YGR255C:1,YLR201C:1,YML110C:1,YOL096C:1,YOR125C:1"	protStoichAsgnManual	"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3. | Forms homopolymers. Predominantly associated with a complex of about 500 kDa. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9 (PubMed:15792955, PubMed:24406904). Interacts directly with COQ4 (PubMed:15792955). | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9."
HISTRS_c	FWD	YPR033C_c	YPR033C_c:1	protStoichAsgnAuto	
HISTRS_m	FWD	YPR033C_m	YPR033C_m:1	protStoichAsgnAuto	
THIORDXi_c	FWD	YDR453C	YDR453C:2	protStoichAsgnManual	"Homodimer; disulfide-linked, upon oxidation."
THIORDXi_x	FWD	YLR109W	YLR109W:2	protStoichAsgnManual	"Homodimer; disulfide-linked, upon oxidation."
ICDHx_m	FWD	IDH12	"YNL037C:4,YOR136W:4"	protStoichAsgnManual	Octamer of two non-identical subunits IDH1 and IDH2. | Octamer of two non-identical subunits IDH1 and IDH2.
ITCOAL_m	FWD	LSC12	"YGR244C:1,YOR142W:1"	protStoichAsgnManual	Heterodimer of an alpha and a beta subunit. | Heterodimer of an alpha and a beta subunit.
ITCOAL_m	REV	LSC12	"YGR244C:1,YOR142W:1"	protStoichAsgnManual	"Not present in original scRBA release, but added to align w/ GSM model"
AASADy_c	FWD	LYS25	"YBR115C:1,YGL154C:1"	protStoichAsgnManual	
EGHLAT_c	FWD	YLR027C_c	YLR027C_c:2	protStoichAsgnAuto	
EGHLAT_x	FWD	YLR027C_x	YLR027C_x:2	protStoichAsgnAuto	
LTA4H_c	FWD	YNL045W_c	YNL045W_c:1	protStoichAsgnAuto	
LTA4H_c	REV	YNL045W_c	YNL045W_c:1	protStoichAsgnAuto	
LTA4H_n	FWD	YNL045W_n	YNL045W_n:1	protStoichAsgnAuto	
LTA4H_n	REV	YNL045W_n	YNL045W_n:1	protStoichAsgnAuto	
LTA4H2_c	FWD	YNL045W_c	YNL045W_c:1	protStoichAsgnAuto	
LTA4H2_c	REV	YNL045W_c	YNL045W_c:1	protStoichAsgnAuto	
LTA4H2_n	FWD	YNL045W_n	YNL045W_n:1	protStoichAsgnAuto	
LTA4H2_n	REV	YNL045W_n	YNL045W_n:1	protStoichAsgnAuto	
LTA4H3_c	FWD	YNL045W_c	YNL045W_c:1	protStoichAsgnAuto	
LTA4H3_c	REV	YNL045W_c	YNL045W_c:1	protStoichAsgnAuto	
LTA4H3_n	FWD	YNL045W_n	YNL045W_n:1	protStoichAsgnAuto	
LTA4H3_n	REV	YNL045W_n	YNL045W_n:1	protStoichAsgnAuto	
MCOATA_m	FWD	ACP1MCT1	"YKL192C:1,YOR221C:1"	protStoichAsgnManual	Complex I is composed of about 30 different subunits.
MCOATA_m	REV	ACP1MCT1	"YKL192C:1,YOR221C:1"	protStoichAsgnManual	Complex I is composed of about 30 different subunits.
NFTYROX_c	FWD	DIT12	"YDR402C:1,YDR403W:1"	protStoichAsgnManual	
NADS2_c	FWD	YHR074W_c	YHR074W_c:1	protStoichAsgnAuto	
NADS2_n	FWD	YHR074W_n	YHR074W_n:1	protStoichAsgnAuto	
NADS2_n	REV	YHR074W_n	YHR074W_n:1	protStoichAsgnAuto	
ANNAT_c	FWD	YLR328W_c	YLR328W_c:4	protStoichAsgnAuto	
ANNAT_n	FWD	YLR328W_n	YLR328W_n:4	protStoichAsgnAuto	
NNATi_c	FWD	YLR328W_c	YLR328W_c:4	protStoichAsgnAuto	
PHETRS_c	FWD	FRS12	"YFL022C:2,YLR060W:2"	protStoichAsgnManual	Tetramer of two alpha and two beta subunits. | Tetramer of two alpha and two beta subunits.
PAPSR_c	FWD	MET16TRX2	"YGR209C:1,YPR167C:1"	protStoichAsgnManual	Monomer. Part of the heterodimeric LMA1 complex together with the proteinase inhibitor PBI2. LMA1 binds to the ATPase SEC18.
PAPSR_c	FWD	MET16TRX1	"YLR043C:1,YPR167C:1"	protStoichAsgnManual	Monomer. Part of the heterodimeric LMA1 complex together with the proteinase inhibitor PBI2. Most of the thioredoxin of yeast is in this complex rather than the well-studied monomer. LMA1 binds to the ATPase SEC18.
PFK_c	FWD	PFK12	"YGR240C:4,YMR205C:4"	protStoichAsgnManual	Heterooctamer of 4 alpha and 4 beta chains. | Heterooctamer of 4 alpha and 4 beta chains.
PPCDC_c	FWD	CAB3SIS2VHS3	"YKL088W:1,YKR072C:1,YOR054C:1"	protStoichAsgnManual	"Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, HAL3 and VHS3. | Interacts with the C-terminal domain of PPZ1. Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, SIS2 and VHS3. | Interacts with the C-terminal domain of PPZ1. Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, SIS2 and VHS3."
PPCDC_c	FWD	CAB3SIS2	"YKL088W:1,YKR072C:1"	protStoichAsgnManual	"Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, HAL3 and VHS3. | Interacts with the C-terminal domain of PPZ1. Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, SIS2 and VHS3."
PPCDC_c	FWD	CAB3VHS3	"YKL088W:1,YOR054C:1"	protStoichAsgnManual	"Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, HAL3 and VHS3. | Interacts with the C-terminal domain of PPZ1. Component of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex, a heterotrimer composed of CAB3, SIS2 and VHS3."
PRPPS_c	FWD	PRS12	"YKL181W:1,YER099C:1"	protStoichAsgnManual	
PRPPS_c	FWD	PRS13	"YKL181W:1,YHL011C:1"	protStoichAsgnManual	
PRPPS_c	FWD	PRS14	"YKL181W:1,YBL068W:1"	protStoichAsgnManual	
PRPPS_c	FWD	PRS25	"YER099C:1,YOL061W:1"	protStoichAsgnManual	
PRPPS_c	FWD	PRS45	"YBL068W:1,YOL061W:1"	protStoichAsgnManual	
PNP_c	FWD	YLR209C	YLR209C:1	protStoichAsgnManual	
PDH_m	FWD	PDHCPLX	"YBR221C:2,YER178W:2,YFL018C:2,YGR193C:1,YNL071W:1"	protStoichAsgnManual	"Pyruvate dehydrogenase (E1) is a tetramer of 2 alpha and 2 beta subunits. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. | Pyruvate dehydrogenase (E1) is a tetramer of 2 alpha and 2 beta subunits. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. | LPD1 is a homodimer. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. LPD1 is a component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. | Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds."
Q6OR_m	FWD	COQCPLX	"YDR204W:1,YGR255C:1,YLR201C:1,YML110C:1,YOL096C:1,YOR125C:1"	protStoichAsgnManual	"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3. | Forms homopolymers. Predominantly associated with a complex of about 500 kDa. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9 (PubMed:15792955, PubMed:24406904). Interacts directly with COQ4 (PubMed:15792955). | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9."
RBFK_c	FWD	YDR236C_r	YDR236C_r:1	protStoichAsgnAuto	
RBFK_m	FWD	YDR236C_mm	YDR236C_mm:1	protStoichAsgnAuto	
3DH5HPBMT_m	FWD	COQCPLX	"YDR204W:1,YGR255C:1,YLR201C:1,YML110C:1,YOL096C:1,YOR125C:1"	protStoichAsgnManual	"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3. | Forms homopolymers. Predominantly associated with a complex of about 500 kDa. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3. | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9 (PubMed:15792955, PubMed:24406904). Interacts directly with COQ4 (PubMed:15792955). | Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9."
SERAT_c	FWD	NATACPLX	"YHR013C:1,YDL040C:1,YOR253W:1"	protStoichAsgnManual	"Component of the N-terminal acetyltransferase A (NatA) complex, which is composed of ARD1, NAT1 and NAT5. Can self-associate. | Component of the N-terminal acetyltransferase A (NatA) complex, which is composed of ARD1, NAT1 and NAT5. Can self-associate. NAT1 associates with the nascent polypeptide chain and the ribosome. | Component of the N-terminal acetyltransferase A (NatA) complex, which is composed of ARD1, NAT1 and NAT5."
SERPT_r	FWD	LCB12	"YDR062W:1,YMR296C:1"	protStoichAsgnManual	"LCB1 and LCB2 encode essential subunits of the enzyme and form a heterodimer. Component of the SPOTS complex, at least composed of LCB1/2 (LCB1 and/or LCB2), ORM1/2 (ORM1 and/or ORM2), SAC1 and TSC3. Interacts with LCB1 and TSC3. | LCB1 and LCB2 encode essential subunits of the enzyme and form a heterodimer. Component of the SPOTS complex, at least composed of LCB1/2 (LCB1 and/or LCB2), ORM1/2 (ORM1 and/or ORM2), SAC1 and TSC3. Interacts with LCB2 and TSC3."
SERPT_r	FWD	LCB12TSC3	"YBR058C-A:1,YDR062W:1,YMR296C:1"	protStoichAsgnManual	"Interacts with the serine palmitoyltransferase complex LCB1-LCB2. Component of the SPOTS complex, at least composed of LCB1/2 (LCB1 and/or LCB2), ORM1/2 (ORM1 and/or ORM2), SAC1 and TSC3. | LCB1 and LCB2 encode essential subunits of the enzyme and form a heterodimer. Component of the SPOTS complex, at least composed of LCB1/2 (LCB1 and/or LCB2), ORM1/2 (ORM1 and/or ORM2), SAC1 and TSC3. Interacts with LCB1 and TSC3. | LCB1 and LCB2 encode essential subunits of the enzyme and form a heterodimer. Component of the SPOTS complex, at least composed of LCB1/2 (LCB1 and/or LCB2), ORM1/2 (ORM1 and/or ORM2), SAC1 and TSC3. Interacts with LCB2 and TSC3."
