# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_237;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5458	chebi:16004;chebi:15991	27.5412,26.0497;
r_3825_1_rvs	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136148	#
r_3825_2_fwd	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136148	#
r_3825_2_rvs	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136148	#
r_3825_3_fwd	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136148	#
r_3825_3_rvs	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136148	#
r_3825_4_fwd	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136148	#
r_3825_4_rvs	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136148	#
r_3825_5_fwd	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136148	#
r_3825_5_rvs	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136148	#
r_3825_6_fwd	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136148	#
r_3825_6_rvs	MNXM588857	phosphatidylethanolamine (1-16:0, 2-18:1)	phosphatidylethanolamine (16:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136148	#
r_3826_1_fwd	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:90464	#
r_3826_1_rvs	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:90464	#
r_3826_2_fwd	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:90464	#
r_3826_2_rvs	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:90464	#
r_3826_3_fwd	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:90464	#
r_3826_3_rvs	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:90464	#
r_3826_4_fwd	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:90464	#
r_3826_4_rvs	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:90464	#
r_3826_5_fwd	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:90464	#
r_3826_5_rvs	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:90464	#
r_3826_6_fwd	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:90464	#
r_3826_6_rvs	MNXM611809	phosphatidylethanolamine (1-16:1, 2-18:1)	phosphatidylethanolamine (16:1/18:1)	NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:90464	#
r_3827_1_fwd	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136162	#
r_3827_1_rvs	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136162	#
r_3827_2_fwd	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136162	#
r_3827_2_rvs	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136162	#
r_3827_3_fwd	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136162	#
r_3827_3_rvs	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136162	#
r_3827_4_fwd	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136162	#
r_3827_4_rvs	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136162	#
r_3827_5_fwd	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136162	#
r_3827_5_rvs	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136162	#
r_3827_6_fwd	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136162	#
r_3827_6_rvs	MNXM588872	phosphatidylethanolamine (1-18:0, 2-18:1)	phosphatidylethanolamine (18:0/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136162	#
r_3828_1_fwd	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136170	#
r_3828_1_rvs	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136170	#
r_3828_2_fwd	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136170	#
r_3828_2_rvs	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136170	#
r_3828_3_fwd	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136170	#
r_3828_3_rvs	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136170	#
r_3828_4_fwd	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136170	#
r_3828_4_rvs	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136170	#
r_3828_5_fwd	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136170	#
r_3828_5_rvs	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136170	#
r_3828_6_fwd	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136170	#
r_3828_6_rvs	MNXM588883	phosphatidylethanolamine (1-18:1, 2-18:1)	phosphatidylethanolamine (18:1/18:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136170	#
r_3885_1_fwd	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136147	#
r_3885_1_rvs	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136147	#
r_3885_2_fwd	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136147	#
r_3885_2_rvs	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136147	#
r_3885_3_fwd	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136147	#
r_3885_3_rvs	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136147	#
r_3885_4_fwd	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136147	#
r_3885_4_rvs	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136147	#
r_3885_5_fwd	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136147	#
r_3885_5_rvs	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136147	#
r_3885_6_fwd	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136147	#
r_3885_6_rvs	MNXM588855	phosphatidylethanolamine (1-16:0, 2-16:1)	phosphatidylethanolamine (16:0/16:1)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136147	#
r_3886_1_fwd	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:138145	12.3846
r_3886_1_rvs	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:138145	12.3846
r_3886_2_fwd	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:138145	8.2021
r_3886_2_rvs	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:138145	8.2021
r_3886_3_fwd	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:138145	3.3802
r_3886_3_rvs	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:138145	3.3802
r_3886_4_fwd	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:138145	2.3799
r_3886_4_rvs	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:138145	2.3799
r_3886_5_fwd	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:138145	13.6398
r_3886_5_rvs	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:138145	13.6398
r_3886_6_fwd	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:138145	2.1409
r_3886_6_rvs	MNXM739593	phosphatidylethanolamine (1-16:1, 2-16:1)	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphoethanolamine	CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:138145	2.1409
r_3887_1_fwd	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136155	#
r_3887_1_rvs	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:136155	#
r_3887_2_fwd	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136155	#
r_3887_2_rvs	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:136155	#
r_3887_3_fwd	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136155	#
r_3887_3_rvs	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:136155	#
r_3887_4_fwd	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136155	#
r_3887_4_rvs	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3733	chebi:136155	#
r_3887_5_fwd	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136155	#
r_3887_5_rvs	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_515	chebi:136155	#
r_3887_6_fwd	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136155	#
r_3887_6_rvs	MNXM588866	phosphatidylethanolamine (1-18:0, 2-16:1)	phosphatidylethanolamine (16:1/18:0)	NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8502	chebi:136155	#
r_3888_1_fwd	MNXM71684	phosphatidylethanolamine (1-18:1, 2-16:1)	1-(9Z)-octadecenoyl-2-(9Z)-hexadecenoyl-sn-glycero-3-phosphoethanolamine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:78810	12.1754
r_3888_1_rvs	MNXM71684	phosphatidylethanolamine (1-18:1, 2-16:1)	1-(9Z)-octadecenoyl-2-(9Z)-hexadecenoyl-sn-glycero-3-phosphoethanolamine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_266	chebi:78810	12.1754
r_3888_2_fwd	MNXM71684	phosphatidylethanolamine (1-18:1, 2-16:1)	1-(9Z)-octadecenoyl-2-(9Z)-hexadecenoyl-sn-glycero-3-phosphoethanolamine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:78810	8.1503
r_3888_2_rvs	MNXM71684	phosphatidylethanolamine (1-18:1, 2-16:1)	1-(9Z)-octadecenoyl-2-(9Z)-hexadecenoyl-sn-glycero-3-phosphoethanolamine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2807	chebi:78810	8.1503
r_3888_3_fwd	MNXM71684	phosphatidylethanolamine (1-18:1, 2-16:1)	1-(9Z)-octadecenoyl-2-(9Z)-hexadecenoyl-sn-glycero-3-phosphoethanolamine	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCC	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2853	chebi:78810	3.3904
