# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_2483	chebi:16982;chebi:57540	10.4501;7.4252
r_1186_8_rvs	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:58048	1.4063
r_1186_9_fwd	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:58048	9.5304
r_1186_9_rvs	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:58048	9.5304
r_1186_10_fwd	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:58048	2.4040
r_1186_10_rvs	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:58048	2.4040
r_1186_11_fwd	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:58048	1.0575
r_1186_11_rvs	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:58048	1.0575
r_1186_12_fwd	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:58048	2.8757
r_1186_12_rvs	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:58048	2.8757
r_1187	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1628	chebi:58048	6.7176
r_1188	MNXM728945	L-asparagine	L-asparagine	NC(=O)C[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1378	chebi:58048	2.3462
r_1189	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2524	chebi:29991	2.2505
r_1190_1_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:29991	14.0964
r_1190_1_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:29991	14.0964
r_1190_2_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:29991	1.2078
r_1190_2_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:29991	1.2078
r_1190_3_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:29991	0.4652
r_1190_3_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:29991	0.4652
r_1190_4_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:29991	2.4853
r_1190_4_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:29991	2.4853
r_1190_5_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2598	chebi:29991	4.8063
r_1190_5_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2598	chebi:29991	4.8063
r_1190_6_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:29991	2.4083
r_1190_6_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:29991	2.4083
r_1190_7_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:29991	5.6115
r_1190_7_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:29991	5.6115
r_1190_8_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:29991	2.2837
r_1190_8_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:29991	2.2837
r_1190_9_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:29991	11.3409
r_1190_9_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:29991	11.3409
r_1190_10_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:29991	3.8890
r_1190_10_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:29991	3.8890
r_1190_11_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:29991	2.7261
r_1190_11_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:29991	2.7261
r_1190_12_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5186	chebi:29991	16.0921
r_1190_12_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5186	chebi:29991	16.0921
r_1190_13_fwd	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:29991	4.3372
r_1190_13_rvs	MNXM735836	L-aspartate	L-aspartate	[NH3+][C@@H](CC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:29991	4.3372
r_1192_1_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:35235	9.7773
r_1192_1_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:35235	9.7773
r_1192_2_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:35235	0.0755
r_1192_2_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:35235	0.0755
r_1192_3_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:35235	0.0237
r_1192_3_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:35235	0.0237
r_1192_4_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:35235	0.5473
r_1192_4_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:35235	0.5473
r_1192_5_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:35235	0.1525
r_1192_5_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:35235	0.1525
r_1192_6_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:35235	1.4364
r_1192_6_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:35235	1.4364
r_1192_7_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:35235	0.1134
r_1192_7_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:35235	0.1134
r_1192_8_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:35235	12.2882
r_1192_8_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:35235	12.2882
r_1192_9_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:35235	1.5104
r_1192_9_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:35235	1.5104
r_1192_10_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:35235	0.0864
r_1192_10_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:35235	0.0864
r_1192_11_fwd	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:35235	0.1670
r_1192_11_rvs	MNXM738068	L-cysteine	L-cysteine	[NH3+][C@@H](CS)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:35235	0.1670
r_1194	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_772	chebi:29985	8.3132
r_1195	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2524	chebi:29985	1.5443
r_1196_1_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:29985	13.2459
r_1196_1_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:29985	13.2459
r_1196_2_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:29985	0.7506
r_1196_2_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:29985	0.7506
r_1196_3_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:29985	0.4178
r_1196_3_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:29985	0.4178
r_1196_4_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:29985	1.6961
r_1196_4_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:29985	1.6961
r_1196_5_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2598	chebi:29985	3.5447
r_1196_5_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2598	chebi:29985	3.5447
r_1196_6_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:29985	1.5582
r_1196_6_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:29985	1.5582
r_1196_7_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:29985	4.5135
r_1196_7_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:29985	4.5135
r_1196_8_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:29985	1.5094
r_1196_8_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:29985	1.5094
r_1196_9_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:29985	11.9158
r_1196_9_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:29985	11.9158
r_1196_10_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:29985	2.6924
r_1196_10_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:29985	2.6924
r_1196_11_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:29985	1.9077
r_1196_11_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:29985	1.9077
r_1196_12_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5186	chebi:29985	16.3120
r_1196_12_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5186	chebi:29985	16.3120
r_1196_13_fwd	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:29985	3.1544
r_1196_13_rvs	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:29985	3.1544
r_1197	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1628	chebi:58359	15.6262
r_1198	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1378	chebi:58359	2.6286
r_1199_1_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:58359	32.3211
r_1199_1_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:58359	32.3211
r_1199_2_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:58359	0.9768
r_1199_2_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:58359	0.9768
r_1199_3_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:58359	0.5050
r_1199_3_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:58359	0.5050
r_1199_4_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:58359	1.8555
r_1199_4_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:58359	1.8555
r_1199_5_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2598	chebi:58359	4.5937
r_1199_5_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2598	chebi:58359	4.5937
r_1199_6_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:58359	2.1192
r_1199_6_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:58359	2.1192
r_1199_7_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:58359	6.3678
r_1199_7_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:58359	6.3678
r_1199_8_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:58359	1.6475
r_1199_8_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:58359	1.6475
r_1199_9_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:58359	26.1508
r_1199_9_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:58359	26.1508
r_1199_10_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:58359	3.5676
r_1199_10_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:58359	3.5676
r_1199_11_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:58359	2.5985
r_1199_11_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:58359	2.5985
r_1199_12_fwd	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:58359	4.1058
r_1199_12_rvs	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:58359	4.1058
r_1200_1	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2352	chebi:57595	6.7365
r_1200_2	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3570	chebi:57595	8.6756
r_1200_3	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_4900	chebi:57595	5.3995
r_1200_4	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_5707	chebi:57595	2.4566
r_1201_1_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:57595	8.5658
r_1201_1_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:57595	8.5658
r_1201_2_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:57595	0.6034
r_1201_2_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:57595	0.6034
r_1201_3_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:57595	0.3141
r_1201_3_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:57595	0.3141
r_1201_4_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:57595	2.3623
r_1201_4_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:57595	2.3623
r_1201_5_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:57595	1.8321
r_1201_5_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:57595	1.8321
r_1201_6_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:57595	3.1821
r_1201_6_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:57595	3.1821
r_1201_7_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:57595	1.0277
r_1201_7_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3030	chebi:57595	1.0277
r_1201_8_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:57595	7.2917
r_1201_8_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3181	chebi:57595	7.2917
r_1201_9_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:57595	2.5163
r_1201_9_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_3511	chebi:57595	2.5163
r_1201_10_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:57595	1.4257
r_1201_10_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_4132	chebi:57595	1.4257
r_1201_11_fwd	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:57595	2.3783
r_1201_11_rvs	MNXM728101	L-histidine	L-histidine	[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O	Spathaspora_girioi@Seq_5387	chebi:57595	2.3783
r_1203	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1628	chebi:58045	1.2776
r_1204	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1378	chebi:58045	1.4882
r_1205_1_fwd	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:58045	2.2731
r_1205_1_rvs	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1326	chebi:58045	2.2731
r_1205_2_fwd	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:58045	0.4671
r_1205_2_rvs	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_1339	chebi:58045	0.4671
r_1205_3_fwd	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:58045	0.1768
r_1205_3_rvs	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2308	chebi:58045	0.1768
r_1205_4_fwd	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:58045	1.4882
r_1205_4_rvs	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2570	chebi:58045	1.4882
r_1205_5_fwd	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:58045	0.6295
r_1205_5_rvs	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_2853	chebi:58045	0.6295
r_1205_6_fwd	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:58045	1.7216
r_1205_6_rvs	MNXM728337	L-isoleucine	L-isoleucine	CC[C@H](C)[C@H]([NH3+])C([O-])=O	Spathaspora_girioi@Seq_3017	chebi:58045	1.7216
