id	rxn_src	dir	enz	protein_stoich	status	comments	MW (g/mmol)
RXN-FECOOR_m_FWD-FECOORCPLX2	FECOOR_m	FWD	FECOORCPLX2	Q0045:1,Q0250:1,Q0275:1,YGL187C:1,YHR051W:1,YMR256C:1,YLR395C:1,YDL067C:1,YLR038C:1,YGL191W:1,YNL052W:1	protStoichAsgnManual	Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). COX13 interacts with COX1 and COX3 on the intermembrane space (IMS) and COX4 on the matrix side (PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). COX26 interacts with COX1, COX2, COX6 and COX9 (PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). COX5A is the predominant subunit V during aerobic/normoxic growth, it gets replaced by COX5B under anaerobic/hypoxic conditions (PubMed:2546055). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). COX5A interacts with COR1, CYT1 and QCR6 at the CIII-CIV interface (PubMed:30598556, PubMed:30598554).	218.68185000000003
RXN-FECRq6_m_FWD-FECRq6CPLX	FECRq6_m	FWD	FECRq6CPLX	Q0105:2,YBL045C:2,YEL024W:2,YOR065W:2,YPR191W:2,YFR033C:2,YDR529C:2,YJL166W:2,YGR183C:2,YHR001W-A:2	protStoichAsgnManual	Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:8031140, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). COR1 interacts with COX5A at the CIII-CIV interface (PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:1657998, PubMed:2538628, PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). RIP1 interacts with QCR10 on the intermembrane space (IMS) side, and with QCR9 (PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). QCR6 interacts with COX5A at the CIII-CIV interface (PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). Interacts with the transmembrane segment of RIP1 (PubMed:30598556). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). QCR10 interacts with CYT1, QCR9 and RIP1 on the intermembrane space (IMS) and with COR2 and QCR7 on the matrix side (PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). CYT1 interacts with COX5A at the CIII-CIV interface (PubMed:30598554). | Component of the ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), a multisubunit enzyme composed of 10 subunits. The complex is composed of 3 respiratory subunits cytochrome b (COB), cytochrome c1 (CYT1) and Rieske protein (RIP1), 2 core protein subunits COR1 and QCR2, and 5 low-molecular weight protein subunits QCR6, QCR7, QCR8, QCR9 and QCR10 (PubMed:10873857, PubMed:11880631, PubMed:18390544, PubMed:30598554). The complex exists as an obligatory dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a monomer or a dimer of cytochrome c oxidase (complex IV, CIV), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554).	505.35094000000004
RXN-FUM_m_FWD-YPL262W_m	FUM_m	FWD	YPL262W_m	YPL262W_m:4	protStoichAsgnAuto		214.5018
RXN-FUM_m_REV-YPL262W_m	FUM_m	REV	YPL262W_m	YPL262W_m:4	protStoichAsgnAuto		214.5018
RXN-FUM_c_FWD-YPL262W_c	FUM_c	FWD	YPL262W_c	YPL262W_c:4	protStoichAsgnAuto		214.5018
RXN-FUM_c_REV-YPL262W_c	FUM_c	REV	YPL262W_c	YPL262W_c:4	protStoichAsgnAuto		214.5018
RXN-GTHO_c_FWD-GLR1GRX1	GTHO_c	FWD	GLR1GRX1	YCL035C:1,YPL091W:1	protStoichAsgnManual		66.37239
RXN-GTHO_c_FWD-GLR1GRX3	GTHO_c	FWD	GLR1GRX3	YDR098C:2,YPL091W:1	protStoichAsgnManual	Homodimer. Heterodimer with FRA2.	110.83622
RXN-GTHO_c_FWD-GLR1GRX2	GTHO_c	FWD	GLR1GRX2	YDR513W:1,YPL091W:1	protStoichAsgnManual		69.89267
RXN-GTHO_c_FWD-GLR1GRX4	GTHO_c	FWD	GLR1GRX4	YER174C:2,YPL091W:1	protStoichAsgnManual	Homodimer. Heterodimer with FRA2.	109.30748
RXN-GTHO_m_FWD-GLR1GRX5	GTHO_m	FWD	GLR1GRX5	YPL059W:2,YPL091W:1	protStoichAsgnManual	Homodimer (By similarity). Interacts with SSQ1 (PubMed:23615440). Interacts with BOL1 (PubMed:27532773).	88.02091999999999
RXN-G3PD1r_c_FWD-YOL059W_c	G3PD1r_c	FWD	YOL059W_c	YOL059W_c:1	protStoichAsgnAuto		49.8392
RXN-G3PD1i_m_FWD-YOL059W_m	G3PD1i_m	FWD	YOL059W_m	YOL059W_m:1	protStoichAsgnAuto		49.8392
RXN-GLYCL_m_FWD-GCV123LPD1	GLYCL_m	FWD	GCV123LPD1	YAL044C:1,YDR019C:1,YFL018C:1,YMR189W:1	protStoichAsgnManual	Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | LPD1 is a homodimer. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. LPD1 is a component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H.	233.74539
